"Well","Sample.description.1","Sample.description.2","Sample.description.3","Sample.description.4","Target","Conc.copies.µL.","pg.µL","Status","Status.Reason","Experiment","SampleType","TargetType","Supermix","DyeName.s.","Copies.20µLWell","TotalConfMax","TotalConfMin","PoissonConfMax","PoissonConfMin","Accepted.Droplets","Positives","Negatives","Copies.uL.linked.molecules","CNV","TotalCNVMax","TotalCNVMin","PoissonCNVMax","PoissonCNVMin","ReferenceCopies","UnknownCopies","Threshold1","Threshold2","Threshold3","ThresholdSigmaAbove","ThresholdSigmaBelow","ReferenceUsed","Ratio","TotalRatioMax","TotalRatioMin","PoissonRatioMax","PoissonRatioMin","Fractional.Abundance","TotalFractionalAbundanceMax","TotalFractionalAbundanceMin","PoissonFractionalAbundanceMax","PoissonFractionalAbundanceMin","MeanAmplitudeOfPositives","MeanAmplitudeOfNegatives","MeanAmplitudeTotal","ExperimentComments","MergedWells","TotalConfidenceMax68","TotalConfidenceMin68","PoissonConfidenceMax68","PoissonConfidenceMin68","TotalCNVMax68","TotalCNVMin68","PoissonCNVMax68","PoissonCNVMin68","TotalRatioMax68","TotalRatioMin68","PoissonRatioMax68","PoissonRatioMin68","TotalFractionalAbundanceMax68","TotalFractionalAbundanceMin68","PoissonFractionalAbundanceMax68","PoissonFractionalAbundanceMin68","TiltCorrected","Ch1.Ch2.","Ch1.Ch2..1","Ch1.Ch2..2","Ch1.Ch2..3","Species","assay"
"D08","CS5_rep8",NA,NA,NA,"HEX",10.7289838790894,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",214.579681396484,NA,NA,12.2636728286743,9.19629383087158,20709,188,20521,0.199281762461876,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,5.35655514238086,6.93290555941564,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2860.44512030419,1465.10029238371,1477.76748189788,NA,NA,NA,NA,11.5117387771606,9.94674968719482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",5,166,183,20355,"Cod","Cod + Saithe"
"D09","CS9_rep4",NA,NA,NA,"FAM",0,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",0,NA,NA,0.169428497552872,0,20805,0,20805,0,0,NA,NA,NA,NA,2,NA,1850,NA,NA,NA,26.6420844621003,"HEX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.082567491007,614.082567491007,NA,NA,NA,NA,0.0774160623550415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,0,1,20804,"Saithe","Cod + Saithe"
"D09","CS9_rep4",NA,NA,NA,"HEX",0.0565488524734974,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",1.13097703456879,NA,NA,0.270101815462112,0.00237499689683318,20805,1,20804,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,NA,7.75704561090734,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051.94970703125,1531.20979505941,1531.23482461538,NA,NA,NA,NA,0.140755131840706,0.0153244696557522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,0,1,20804,"Cod","Cod + Saithe"
"D10","PC",NA,NA,NA,"FAM",0.282228767871857,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",5.64457511901855,NA,NA,0.613369405269623,0.0992239192128181,20845,5,20840,0,0.0297930929809809,NA,NA,0.0571186468966173,0.00246753993817112,2,NA,1850,NA,NA,20.1531828562355,13.6609480483779,"HEX",0.0148965467086971,NA,NA,0.0285593234483087,0.00123376996908556,1.46778967344076,NA,NA,2.79425353393769,0.141325812943822,5052.33701171875,620.113601003636,621.176739264781,NA,NA,NA,NA,0.429861336946487,0.173054650425911,NA,NA,0.0434457899640411,0.0161403968707474,NA,NA,0.0217228949820205,0.00807019843537368,NA,NA,2.13053228105996,0.805047065821552,"No",0,5,333,20507,"Saithe","Cod + Saithe"
"D10","PC",NA,NA,NA,"HEX",18.9459190368652,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",378.918395996094,NA,NA,20.9826335906982,16.9127235412598,20845,333,20512,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,3.71247305349211,4.67582025509535,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2819.27346462674,1520.7791705139,1541.5226869418,NA,NA,NA,NA,19.9846172332764,17.9081363677979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,5,333,20507,"Cod","Cod + Saithe"
"E01","CS4_rep1",NA,NA,NA,"FAM",104.953170776367,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",2099.0634765625,NA,NA,109.976860046387,99.9508438110352,19743,1685,18058,1.07650196940315,1.92806959152222,NA,NA,2.05718570699946,1.7989535403196,2,NA,1850,NA,NA,8.54351449644965,7.52626690979933,"HEX",0.964034811829765,NA,NA,1.02859285349973,0.899476770159799,49.084405532081,NA,NA,50.758006758247,47.410804305915,4874.06591478116,578.41671316747,945.036219054066,NA,NA,NA,NA,107.513595581055,102.398307800293,NA,NA,1.99394486569162,1.86219438162744,NA,NA,0.996972432845809,0.931097190813722,NA,NA,49.9382796815053,48.2305313826567,"No",164,1521,1581,16477,"Saithe","Cod + Saithe"
"E01","CS4_rep1",NA,NA,NA,"HEX",108.86865234375,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",2177.373046875,NA,NA,113.989730834961,103.769775390625,19743,1745,17998,1.07650196940315,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,5.4326855938523,5.96910549726537,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2982.47702853577,1519.65158586007,1648.94451993641,NA,NA,NA,NA,111.478660583496,106.264419555664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",164,1521,1581,16477,"Cod","Cod + Saithe"
"E02","CS4_rep2",NA,NA,NA,"FAM",97.7046203613281,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",1954.09240722656,NA,NA,102.561431884766,92.8677673339844,19600,1562,18038,0,1.82845413684845,NA,NA,1.95406695028503,1.70284129526587,2,NA,1850,NA,NA,7.71590670990452,7.62408429622566,"HEX",0.914227061387725,NA,NA,0.977033475142514,0.851420647632936,47.7595934060692,NA,NA,49.4736181722212,46.0455686399173,4815.55464060999,591.425435938477,928.062671535258,NA,NA,NA,NA,100.180076599121,95.2343444824219,NA,NA,1.89254202387848,1.76436622167242,NA,NA,0.946271011939238,0.882183110836212,NA,NA,48.6340920689778,46.8850947431607,"No",135,1427,1567,16471,"Saithe","Cod + Saithe"
"E02","CS4_rep2",NA,NA,NA,"HEX",106.871284484863,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",2137.42578125,NA,NA,111.961380004883,101.803123474121,19600,1702,17898,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,4.92033821049811,5.7270614093054,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2948.71679185448,1503.23149471217,1628.75271796402,NA,NA,NA,NA,109.465515136719,104.282760620117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",135,1427,1567,16471,"Cod","Cod + Saithe"
"E03","CS4_rep3",NA,NA,NA,"FAM",100.132919311523,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",2002.65844726563,NA,NA,105.289176940918,94.999153137207,17845,1456,16389,2.08081931941981,1.88869476318359,NA,NA,2.02409726970014,1.75329223721545,2,NA,1850,NA,NA,6.81928527387634,7.63777032328091,"HEX",0.944347376728898,NA,NA,1.01204863485007,0.876646118607725,48.5688611012316,NA,NA,50.3596690873587,46.7780531151044,4789.3243089613,605.278416987808,946.660922939806,NA,NA,NA,NA,102.760833740234,97.5108489990234,NA,NA,1.95777732608594,1.81961218082965,NA,NA,0.97888866304297,0.909806090414826,NA,NA,49.482534097849,47.6551881046141,"No",152,1304,1386,15003,"Saithe","Cod + Saithe"
"E03","CS4_rep3",NA,NA,NA,"HEX",106.033988952637,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",2120.6796875,NA,NA,111.347122192383,100.744750976563,17845,1538,16307,2.08081931941981,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,3.82437078065676,4.69223843967064,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2911.56274366441,1495.81324196622,1617.8318877276,NA,NA,NA,NA,108.741775512695,103.332427978516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",152,1304,1386,15003,"Cod","Cod + Saithe"
"E04","CS4_rep4",NA,NA,NA,"FAM",91.472038269043,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",1829.44079589844,NA,NA,96.2524490356445,86.7109756469727,18889,1413,17476,0,1.97527492046356,NA,NA,2.12053493576013,1.83001491399478,2,NA,1850,NA,NA,11.0889686821034,7.93052164609688,"HEX",0.987637462438727,NA,NA,1.06026746788007,0.915007456997389,49.6890142746126,NA,NA,51.5274215475922,47.8506070016331,5040.97961710871,629.234431363047,959.256981389974,NA,NA,NA,NA,93.9085922241211,89.0405120849609,NA,NA,2.04938693629094,1.90116291346397,NA,NA,1.02469346814547,0.950581456731985,NA,NA,50.626974143745,48.7510544054802,"No",103,1310,1327,16149,"Saithe","Cod + Saithe"
"E04","CS4_rep4",NA,NA,NA,"HEX",92.6170196533203,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",1852.34033203125,NA,NA,97.4284973144531,87.8251419067383,18889,1430,17459,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,7.5333834701718,8.85279754596147,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3022.76023922367,1526.62514695248,1639.89070796406,NA,NA,NA,NA,95.0693969726563,90.1697387695313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",103,1310,1327,16149,"Cod","Cod + Saithe"
"E05","CS4_rep5",NA,NA,NA,"FAM",101.521301269531,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",2030.42602539063,NA,NA,106.351638793945,96.7107162475586,20623,1705,18918,1.31072774139986,1.96033811569214,NA,NA,2.09134938894332,1.82932693700411,2,NA,1850,NA,NA,10.12163424796,7.63305886180872,"HEX",0.980169081486858,NA,NA,1.04567469447166,0.914663468502056,49.4992619898334,NA,NA,51.1698677125816,47.8286562670853,5009.89335343257,642.434990263928,1003.51322859989,NA,NA,NA,NA,103.983283996582,99.0644683837891,NA,NA,2.02718037082501,1.89349595512242,NA,NA,1.0135901854125,0.946747977561212,NA,NA,50.3516086046449,48.646915375022,"No",163,1542,1575,17343,"Saithe","Cod + Saithe"
"E05","CS4_rep5",NA,NA,NA,"HEX",103.575294494629,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",2071.505859375,NA,NA,108.456512451172,98.7142486572266,20623,1738,18885,1.31072774139986,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,7.69156155512346,9.06729300347299,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3012.9124848571,1524.21126990163,1649.67132477205,NA,NA,NA,NA,106.063186645508,101.092658996582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",163,1542,1575,17343,"Cod","Cod + Saithe"
"E06","CS4_rep6",NA,NA,NA,"FAM",102.038871765137,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",2040.77746582031,NA,NA,106.966842651367,97.1314544677734,19921,1655,18266,1.28237869390134,2.07587742805481,NA,NA,2.2186402700954,1.93311451744729,2,NA,1850,NA,NA,7.83357252921492,7.83789738991607,"HEX",1.03793869688567,NA,NA,1.1093201350477,0.966557258723647,50.9308105524384,NA,NA,52.6495223652934,49.2120987395833,4835.68999893788,637.917491002711,986.660701716666,NA,NA,NA,NA,104.550567626953,99.5325317382813,NA,NA,2.14871528596203,2.00303950158066,NA,NA,1.07435764298102,1.00151975079033,NA,NA,51.8077006022538,50.0539205026229,"No",151,1504,1446,16820,"Saithe","Cod + Saithe"
"E06","CS4_rep6",NA,NA,NA,"HEX",98.3091506958008,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",1966.18298339844,NA,NA,103.142135620117,93.4959335327148,19921,1597,18324,1.28237869390134,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,4.50518289012041,5.42225753360304,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2904.91860027469,1488.76468858134,1602.29301532067,NA,NA,NA,NA,100.772476196289,95.8509674072266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",151,1504,1446,16820,"Cod","Cod + Saithe"
"E07","CS4_rep7",NA,NA,NA,"FAM",98.5129165649414,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",1970.25830078125,NA,NA,103.371215820313,93.6745986938477,19757,1587,18170,1.79915505838485,2.03474617004395,NA,NA,2.17695316050497,1.89253900726648,2,NA,1850,NA,NA,8.87365773814772,8.09253337815197,"HEX",1.01737304194286,NA,NA,1.08847658025249,0.946269503633239,50.4305857563689,NA,NA,52.1776898721566,48.6834816405811,4815.28886281851,635.57842192579,971.317677364204,NA,NA,NA,NA,100.989128112793,96.0419006347656,NA,NA,2.10730026440238,1.96219190336907,NA,NA,1.05365013220119,0.981095951684537,NA,NA,51.3219598736896,49.5392116390481,"No",151,1436,1410,16760,"Saithe","Cod + Saithe"
"E07","CS4_rep7",NA,NA,NA,"HEX",96.8306732177734,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",1936.61352539063,NA,NA,101.645477294922,92.0354843139648,19757,1561,18196,1.79915505838485,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,5.62736667086723,8.09426615691681,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2883.79815388398,1464.33640260963,1576.48803462558,NA,NA,NA,NA,99.2847366333008,94.3817138671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",151,1436,1410,16760,"Cod","Cod + Saithe"
"E08","CS4_rep8",NA,NA,NA,"FAM",93.2357025146484,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",1864.71411132813,NA,NA,97.8000717163086,88.68896484375,21131,1610,19521,0,1.82368266582489,NA,NA,1.94700365876044,1.7003617804345,2,NA,1850,NA,NA,9.91944984359329,7.77851888221371,"HEX",0.911841359798736,NA,NA,0.973501829380221,0.850180890217251,47.694404931941,NA,NA,49.381358473931,46.007451389951,4854.59673655255,650.44402778672,970.764214295309,NA,NA,NA,NA,95.5622482299805,90.9137420654297,NA,NA,1.88660134084818,1.76076409834677,NA,NA,0.943300670424089,0.880382049173383,NA,NA,48.5550924331588,46.8337174307232,"No",133,1477,1626,17895,"Saithe","Cod + Saithe"
"E08","CS4_rep8",NA,NA,NA,"HEX",102.24991607666,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",2044.99829101563,NA,NA,107.039596557617,97.4796600341797,21131,1759,19372,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,7.86798917127833,10.577820451219,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2915.44953645204,1472.47730580593,1592.59410830967,NA,NA,NA,NA,104.691200256348,99.8136978149414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",133,1477,1626,17895,"Cod","Cod + Saithe"
"E09","CS9_rep5",NA,NA,NA,"FAM",0,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",0,NA,NA,0.178823754191399,0,19712,0,19712,0,NA,NA,NA,NA,NA,NA,NA,1850,NA,NA,NA,23.4047177189989,"HEX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.331246729021,587.331246729021,NA,NA,NA,NA,0.0817088186740875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,0,0,19712,"Saithe","Cod + Saithe"
"E09","CS9_rep5",NA,NA,NA,"HEX",0,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",0,NA,NA,0.178823754191399,0,19712,0,19712,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,NA,6.6497179866566,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1466.15531425352,1466.15531425352,NA,NA,NA,NA,0.0817088186740875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,0,0,19712,"Cod","Cod + Saithe"
"E10","PC",NA,NA,NA,"FAM",0.294301599264145,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",5.88603210449219,NA,NA,0.694007396697998,0.0887977480888367,15992,4,15988,0,0.0292731188237667,NA,NA,0.0595732516160801,0,2,NA,1850,NA,NA,10.0967789971871,14.1164447315135,"HEX",0.0146365591538352,NA,NA,0.0297866258080401,0,1.44254206314441,NA,NA,2.91415477366766,0,5014.7822265625,602.099121836265,603.202844473766,NA,NA,NA,NA,0.470108330249786,0.168993681669235,NA,NA,0.0443537200346454,0.0141925165806956,NA,NA,0.0221768600173227,0.00709625829034778,NA,NA,2.17497465536656,0.710109470922271,"No",0,4,271,15717,"Saithe","Cod + Saithe"
"E10","PC",NA,NA,NA,"HEX",20.1072940826416,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",402.145874023438,NA,NA,22.5037670135498,17.715690612793,15992,271,15721,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,3.75405914133807,5.40457111352988,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2787.59198876413,1480.76006008148,1502.90559864283,NA,NA,NA,NA,21.3293724060059,18.8864803314209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,4,271,15717,"Cod","Cod + Saithe"
"F01","CS3_rep1",NA,NA,NA,"FAM",1001.34918212891,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",20026.984375,NA,NA,1019.70355224609,983.276794433594,21519,12332,9187,53.3623627813462,1.958052277565,NA,NA,2.00828385128435,1.9078207213579,2,NA,1850,NA,NA,7.53155480442838,3.46777420646523,"HEX",0.979026143160562,NA,NA,1.00414192564218,0.953910360678949,49.4700965191409,NA,NA,50.1113705462821,48.8288224919998,5127.94129311818,857.224487447526,3304.66533727933,NA,NA,NA,NA,1010.67785644531,992.093933105469,NA,NA,1.98367905167838,1.93242552096387,NA,NA,0.991839525839188,0.966212760481936,NA,NA,49.7972569218733,49.1429361164086,"No",7341,4991,5157,4030,"Saithe","Cod + Saithe"
"F01","CS3_rep1",NA,NA,NA,"HEX",1022.80126953125,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",20456.025390625,NA,NA,1041.45031738281,1004.44323730469,21519,12498,9021,53.3623627813462,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,4.88785270382214,4.93794607181734,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3025.10878969151,1520.76197577289,2394.4701629728,NA,NA,NA,NA,1032.27917480469,1013.39916992188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",7341,4991,5157,4030,"Cod","Cod + Saithe"
"F02","CS3_rep2",NA,NA,NA,"FAM",959.450073242188,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",19189.001953125,NA,NA,978.464172363281,940.738403320313,18838,10504,8334,89.5303900934559,1.98739385604858,NA,NA,2.0426038431792,1.93218397982732,2,NA,1850,NA,NA,7.63608164941318,3.47177460856925,"HEX",0.993696955751631,NA,NA,1.0213019215896,0.966091989913659,49.8419257191975,NA,NA,50.5364203980531,49.147431040342,5225.56735024957,865.180916793746,3296.51646711862,NA,NA,NA,NA,969.112731933594,949.866149902344,NA,NA,2.01556039351262,1.9592274294939,NA,NA,1.00778019675631,0.97961371474695,NA,NA,50.1962364615545,49.4876149768406,"No",6171,4333,4376,3958,"Saithe","Cod + Saithe"
"F02","CS3_rep2",NA,NA,NA,"HEX",965.535888671875,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",19310.71875,NA,NA,984.638916015625,946.738098144531,18838,10547,8291,89.5303900934559,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,4.81032951773667,4.73597532287126,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3056.69053084371,1543.06340194516,2390.51139687525,NA,NA,NA,NA,975.243530273438,955.907653808594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",6171,4333,4376,3958,"Cod","Cod + Saithe"
"F03","CS3_rep3",NA,NA,NA,"FAM",876.659484863281,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",17533.189453125,NA,NA,893.467102050781,860.088562011719,21131,11101,10030,43.5828887411317,1.98190665245056,NA,NA,2.03519514524478,1.92861825082212,2,NA,1850,NA,NA,8.47717251784845,3.44255047261876,"HEX",0.990953349016725,NA,NA,1.01759757262239,0.964309125411061,49.7728060532472,NA,NA,50.4449788026807,49.1006333038138,5393.8743933652,881.377350623301,3251.9811872367,NA,NA,NA,NA,885.204772949219,868.17578125,NA,NA,2.00909333016341,1.95472006590349,NA,NA,1.0045466650817,0.977360032951747,NA,NA,50.115734290472,49.4298778160224,"No",6046,5055,5123,4907,"Saithe","Cod + Saithe"
"F03","CS3_rep3",NA,NA,NA,"HEX",884.662719726563,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",17693.25390625,NA,NA,901.579895019531,867.985290527344,21131,11169,9962,43.5828887411317,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,5.56703579234928,4.87494567222649,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3127.86862025507,1583.33678593891,2399.71443287835,NA,NA,NA,NA,893.263549804688,876.124267578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",6046,5055,5123,4907,"Cod","Cod + Saithe"
"F04","CS3_rep4",NA,NA,NA,"FAM",971.571472167969,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",19431.4296875,NA,NA,990.778686523438,952.672790527344,18807,10572,8235,12.4502068947285,1.948157787323,NA,NA,2.00200192989871,1.89431368968478,2,NA,1850,NA,NA,8.85168753976299,3.39948931533276,"HEX",0.974078904895873,NA,NA,1.00100096494936,0.94715684484239,49.3434635505237,NA,NA,50.034306410458,48.6526206905894,5205.77700977708,898.320746698246,3319.67596620531,NA,NA,NA,NA,981.331909179688,961.891418457031,NA,NA,1.97562748153403,1.92068813804946,NA,NA,0.987813740767016,0.96034406902473,NA,NA,49.6959110703309,48.9910160307166,"No",6081,4491,4670,3565,"Saithe","Cod + Saithe"
"F04","CS3_rep4",NA,NA,NA,"HEX",997.425842285156,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",19948.517578125,NA,NA,1017.01214599609,978.160339355469,18807,10751,8056,12.4502068947285,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,6.94032378782196,7.54660013032366,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3036.22515061281,1498.27016473977,2377.44037014845,NA,NA,NA,NA,1007.37811279297,987.557067871094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",6081,4491,4670,3565,"Cod","Cod + Saithe"
"F05","CS3_rep5",NA,NA,NA,"FAM",1005.68316650391,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",20113.6640625,NA,NA,1024.79479980469,986.876953125,19988,11486,8502,122.110770110221,2.00882840156555,NA,NA,2.06241491654904,1.95524173063134,2,NA,1850,NA,NA,6.82059397995313,3.53584310120316,"HEX",1.0044141617951,NA,NA,1.03120745827452,0.977620865315671,50.1101110209464,NA,NA,50.7769964442385,49.4432255976544,5026.6239950189,889.627186515196,3266.93083582846,NA,NA,NA,NA,1015.39520263672,996.050537109375,NA,NA,2.03616674693748,1.9814899002429,NA,NA,1.01808337346874,0.990744950121452,NA,NA,50.4503378392496,49.7698842026433,"No",6979,4507,4475,4027,"Saithe","Cod + Saithe"
"F05","CS3_rep5",NA,NA,NA,"HEX",1001.26342773438,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",20025.26953125,NA,NA,1020.31213378906,982.518188476563,19988,11454,8534,122.110770110221,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,3.57204661488707,4.10529136151596,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927.38885147417,1508.70581169835,2321.67336911241,NA,NA,NA,NA,1010.94366455078,991.662231445313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",6979,4507,4475,4027,"Cod","Cod + Saithe"
"F06","CS3_rep6",NA,NA,NA,"FAM",1004.31689453125,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",20086.337890625,NA,NA,1023.35491943359,985.58203125,20101,11541,8560,0.825601825890069,1.98094594478607,NA,NA,2.0335642270628,1.92832754673533,2,NA,1850,NA,NA,8.45237707549724,3.43484198596523,"HEX",0.990472943449531,NA,NA,1.0167821135314,0.964163773367664,49.76068359578,NA,NA,50.4247241316864,49.0966430598737,5129.56189495814,912.42247621055,3333.69534978729,NA,NA,NA,NA,1013.99169921875,994.721008300781,NA,NA,2.00779031814502,1.95410145565311,NA,NA,1.00389515907251,0.977050727826554,NA,NA,50.0994588299512,49.4219083616089,"No",6669,4872,4942,3618,"Saithe","Cod + Saithe"
